run_id,center,direct_auroc,direct_auprc,noaug_auroc,noaug_auprc,augmix_auroc,augmix_auprc,augmix_minus_noaug_auroc_pp,augmix_minus_noaug_auprc_pp,noaug_minus_direct_auroc_pp,noaug_minus_direct_auprc_pp,augmix_minus_direct_auroc_pp,augmix_minus_direct_auprc_pp,noaug_drop_auroc,noaug_drop_auprc,augmix_drop_auroc,augmix_drop_auprc,drop_augmix_minus_noaug_auroc_pp,drop_augmix_minus_noaug_auprc_pp,noaug_best_epoch,augmix_best_epoch,augmix_eval_json
mainline_v7_k500_4gpu_20260605,ningbo,0.9179380450024975,0.6007888441842815,0.9179380450024975,0.6007888441842815,0.9179380450024975,0.6007888441842815,0.0,0.0,0.0,0.0,0.0,0.0,0.930801321464022,0.7286491708414475,0.930801321464022,0.7286491708414475,0.0,0.0,0,0,/home/linbinhao/ECG/ecg_paper_migration_full_20260522_extract/root/autodl-tmp/runs/ecgfounder_vae_lhat_augmix_k500_v7_sjr_rgq/mainline_v7_k500_4gpu_20260605/ningbo/runs/ningbo_K500_M20_lam0p15_ep20_seed20260531/eval_result.json
mainline_v7_k500_4gpu_20260605,chapman_shaoxing,0.9260872513274849,0.5848525418152,0.9260872513274849,0.5848525418152,0.9260872513274849,0.5848525418152,0.0,0.0,0.0,0.0,0.0,0.0,0.9335993104182526,0.68217645904956,0.9335993104182526,0.68217645904956,0.0,0.0,0,0,/home/linbinhao/ECG/ecg_paper_migration_full_20260522_extract/root/autodl-tmp/runs/ecgfounder_vae_lhat_augmix_k500_v7_sjr_rgq/mainline_v7_k500_4gpu_20260605/chapman_shaoxing/runs/chapman_shaoxing_K500_M20_lam0p15_ep20_seed20260531/eval_result.json
mainline_v7_k500_4gpu_20260605,cpsc_2018,0.8629724729405956,0.6219425502971091,0.8870055892737474,0.6814601755645691,0.8889537756748277,0.6749820386423768,0.19481864010802985,-0.6478136922192235,2.403311633315175,5.951762526745997,2.598130273423205,5.303948834526773,0.9305853903920186,0.832230480537417,0.9378393418205223,0.8425105469856694,0.7253951428503713,1.0280066448252412,3,6,/home/linbinhao/ECG/ecg_paper_migration_full_20260522_extract/root/autodl-tmp/runs/ecgfounder_vae_lhat_augmix_k500_v7_sjr_rgq/mainline_v7_k500_4gpu_20260605/cpsc_2018/runs/cpsc_2018_K500_M20_lam0p15_ep20_seed20260531/eval_result.json
mainline_v7_k500_4gpu_20260605,georgia,0.8820184204310484,0.7225738706019358,0.881437503099251,0.7207954607916698,0.881707682796623,0.7214248575922292,0.027017969737208603,0.06293968005594008,-0.0580917331797437,-0.17784098102660018,-0.031073763442535096,-0.11490130097066009,0.889216368802918,0.7829966453413599,0.8892954716970203,0.7831196371568057,0.007910289410228977,0.012299181544572768,1,1,/home/linbinhao/ECG/ecg_paper_migration_full_20260522_extract/root/autodl-tmp/runs/ecgfounder_vae_lhat_augmix_k500_v7_sjr_rgq/mainline_v7_k500_4gpu_20260605/georgia/runs/georgia_K500_M20_lam0p15_ep20_seed20260531/eval_result.json
