run_id,model,direct_mean_macro_auroc,direct_mean_macro_auprc,vae_mean_macro_auroc,vae_mean_macro_auprc,delta_auroc_pp,delta_auprc_pp,direct_drop_available_centers,direct_mean_drop_all_zero_macro_auroc,direct_mean_drop_all_zero_macro_auprc,vae_drop_available_centers,vae_mean_drop_all_zero_macro_auroc,vae_mean_drop_all_zero_macro_auprc,drop_delta_auroc_pp,drop_delta_auprc_pp
mainline_v7_k500_4gpu_20260605,EfficientNet1DV2,0.8521485637496153,0.5246580048807099,0.871207777844847,0.5548570186287901,1.9059214095231702,3.0199013748080206,4,0.8762735487585068,0.6666273058980839,4,0.8996445412045155,0.7177123516996973,2.337099244600871,5.108504580161332
mainline_v7_k500_4gpu_20260605,ECGFounder,0.8972540474254066,0.6325394517246316,0.9031170971757452,0.6469742555889301,0.5863049750338578,1.4434803864298518,0,,,4,0.9210505977693028,0.7565131889424461,,
mainline_v7_k500_4gpu_20260605,ResNet1D-Wang,0.856687974989774,0.53360569036466,0.8654788731851031,0.5532460892648191,0.8790898195329078,1.9640398900159117,4,0.8813406661926007,0.6873049062315193,4,0.8910401722661804,0.7114550087238299,0.9699506073579722,2.4150102492310643
mainline_v7_k500_4gpu_20260605,Inception1D,0.8667032369575672,0.5570145150121804,0.8728526180907505,0.5694281234646008,0.6149381133183307,1.2413608452420455,4,0.8933652055147379,0.709152253915966,4,0.8994348459065622,0.7271518289351232,0.6069640391824338,1.7999575019157166
mainline_v7_k500_4gpu_20260605,FCN-Wang,0.8480116747417238,0.5184746115967468,0.8534057767148339,0.5296587730597906,0.5394101973110077,1.1184161463043796,4,0.8748144824891901,0.6702317994809349,4,0.8810020062055969,0.688492667790321,0.618752371640674,1.8260868309386113
