model,method,run_id,center,corruption,severity_profile,severity,corruption_input,clean_auroc,clean_auprc,corrupted_auroc,corrupted_auprc,drop_auroc_pp,drop_auprc_pp,n_records,result_json,launch_manifest
EfficientNet1DV2,"VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618_effnet_copies2,cpsc_2018,powerline_noise,standard,5,raw_first,0.8829042114897502,0.6216868945276021,0.8711026220497926,0.608967391589066,1.1801589439957572,1.2719502938536076,6377,/home/linbinhao/ECG_adv_data/runs/pn2021c_effnet_threechain_locked_official_s5/locked_rawfirst_20260618_effnet_copies2/cpsc_2018/effnet_threechain_locked/eval_pn2021_c_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_effnet_threechain_locked_official_s5_v1/run_manifest.json
EfficientNet1DV2,"VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618_effnet_copies2,cpsc_2018,emg_noise,standard,5,raw_first,0.8829042114897502,0.6216868945276021,0.8479175270729652,0.567103823001989,3.4986684416784986,5.458307152561304,6377,/home/linbinhao/ECG_adv_data/runs/pn2021c_effnet_threechain_locked_official_s5/locked_rawfirst_20260618_effnet_copies2/cpsc_2018/effnet_threechain_locked/eval_pn2021_c_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_effnet_threechain_locked_official_s5_v1/run_manifest.json
EfficientNet1DV2,"VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618_effnet_copies2,cpsc_2018,baseline_wander,standard,5,raw_first,0.8829042114897502,0.6216868945276021,0.8334733363906089,0.5478227047930061,4.943087509914124,7.386418973459596,6377,/home/linbinhao/ECG_adv_data/runs/pn2021c_effnet_threechain_locked_official_s5/locked_rawfirst_20260618_effnet_copies2/cpsc_2018/effnet_threechain_locked/eval_pn2021_c_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_effnet_threechain_locked_official_s5_v1/run_manifest.json
EfficientNet1DV2,"VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618_effnet_copies2,cpsc_2018,baseline_shift,standard,5,raw_first,0.8829042114897502,0.6216868945276021,0.7855601062034067,0.4862021756772827,9.734410528634353,13.548471885031937,6377,/home/linbinhao/ECG_adv_data/runs/pn2021c_effnet_threechain_locked_official_s5/locked_rawfirst_20260618_effnet_copies2/cpsc_2018/effnet_threechain_locked/eval_pn2021_c_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_effnet_threechain_locked_official_s5_v1/run_manifest.json
EfficientNet1DV2,"VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618_effnet_copies2,cpsc_2018,random_leads_masking,standard,5,raw_first,0.8829042114897502,0.6216868945276021,0.7929127602716685,0.4795005683102465,8.999145121808173,14.218632621735555,6377,/home/linbinhao/ECG_adv_data/runs/pn2021c_effnet_threechain_locked_official_s5/locked_rawfirst_20260618_effnet_copies2/cpsc_2018/effnet_threechain_locked/eval_pn2021_c_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_effnet_threechain_locked_official_s5_v1/run_manifest.json
EfficientNet1DV2,"VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618_effnet_copies2,georgia,powerline_noise,standard,5,raw_first,0.8336094806001104,0.613515080586258,0.8204215607741105,0.5948549539327254,1.3187919825999872,1.8660126653532672,9844,/home/linbinhao/ECG_adv_data/runs/pn2021c_effnet_threechain_locked_official_s5/locked_rawfirst_20260618_effnet_copies2/georgia/effnet_threechain_locked/eval_pn2021_c_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_effnet_threechain_locked_official_s5_v1/run_manifest.json
EfficientNet1DV2,"VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618_effnet_copies2,georgia,emg_noise,standard,5,raw_first,0.8336094806001104,0.613515080586258,0.7760932709126973,0.5408546545641222,5.751620968741311,7.2660426022135844,9844,/home/linbinhao/ECG_adv_data/runs/pn2021c_effnet_threechain_locked_official_s5/locked_rawfirst_20260618_effnet_copies2/georgia/effnet_threechain_locked/eval_pn2021_c_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_effnet_threechain_locked_official_s5_v1/run_manifest.json
EfficientNet1DV2,"VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618_effnet_copies2,georgia,baseline_wander,standard,5,raw_first,0.8336094806001104,0.613515080586258,0.8065923016776387,0.5831950354371745,2.7017178922471685,3.0320045149083485,9844,/home/linbinhao/ECG_adv_data/runs/pn2021c_effnet_threechain_locked_official_s5/locked_rawfirst_20260618_effnet_copies2/georgia/effnet_threechain_locked/eval_pn2021_c_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_effnet_threechain_locked_official_s5_v1/run_manifest.json
EfficientNet1DV2,"VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618_effnet_copies2,georgia,baseline_shift,standard,5,raw_first,0.8336094806001104,0.613515080586258,0.7815259301734547,0.5508715522767724,5.208355042665569,6.26435283094856,9844,/home/linbinhao/ECG_adv_data/runs/pn2021c_effnet_threechain_locked_official_s5/locked_rawfirst_20260618_effnet_copies2/georgia/effnet_threechain_locked/eval_pn2021_c_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_effnet_threechain_locked_official_s5_v1/run_manifest.json
EfficientNet1DV2,"VAE-LHAT + three-chain AugMix locked, official s5",locked_rawfirst_20260618_effnet_copies2,georgia,random_leads_masking,standard,5,raw_first,0.8336094806001104,0.613515080586258,0.7625765029183654,0.5204034956577914,7.1032977681744995,9.31115849284666,9844,/home/linbinhao/ECG_adv_data/runs/pn2021c_effnet_threechain_locked_official_s5/locked_rawfirst_20260618_effnet_copies2/georgia/effnet_threechain_locked/eval_pn2021_c_v7_refexcluded_stream_standard_official_s5_locked.json,/home/linbinhao/ECG_adv_data/runs/managed_launches/pn2021c_effnet_threechain_locked_official_s5_v1/run_manifest.json
